atleta_id,nome,apelido,posicao,posicao_abreviacao,time,time_abreviacao,clube_id,posicao_id,status_id,preco_num,jogos_num,media_num
89883,Douglas Moreira Fagundes,Dodi,Meia,mei,Grêmio,GRE,284,4,6,3.04,6,0.13
87342,Walter Kannemann,Kannemann,Zagueiro,zag,Grêmio,GRE,284,3,7,4.64,1,0.2
89273,João Pedro Maturano dos Santos,João Pedro,Lateral,lat,Grêmio,GRE,284,2,6,3.11,5,0.72
132071,Kevin Steven Serna Jaramillo,Serna,Atacante,ata,Fluminense,FLU,266,5,7,6.02,19,2.96
102318,Caio Fernando de Oliveira,Caio Paulista,Lateral,lat,Grêmio,GRE,284,2,6,5.62,7,3.43
88037,Luís Manuel Ribeiro de Castro,Luís Castro,Técnico,tec,Grêmio,GRE,284,6,7,9.22,19,4.68
111309,Gustavo Martins de Souza Santos,Gustavo Martins,Zagueiro,zag,Grêmio,GRE,284,3,7,6.13,12,3.1
112616,Gabriel Hamester Grando,Gabriel Grando,Goleiro,gol,Grêmio,GRE,284,1,6,3.77,1,0.3
104994,Wagner Leonardo Calvelo de Souza,Wagner Leonardo,Zagueiro,zag,Grêmio,GRE,284,3,6,5.36,9,2.78
109966,Miguel Ángel Monsalve Gonzáles - González,Monsalve,Meia,mei,Grêmio,GRE,284,4,6,3.12,7,0.64
72951,Gabriel Iván Mercado,Mercado,Zagueiro,zag,Internacional,INT,285,3,7,6.38,13,3.84
97145,Mathías Adalberto Villasanti Rolón,Villasanti,Meia,mei,Grêmio,GRE,284,4,7,6.86,1,1.2
70944,Bruno Henrique Corsini,Bruno Henrique,Meia,mei,Internacional,INT,285,4,7,3.8,18,1.81
116067,Thiago Beltrame Stallbaum,Thiago Beltrame,Goleiro,gol,Grêmio,GRE,284,1,6,2.08,1,0.7
118238,Ronald Cardoso Falkoski,Ronald,Meia,mei,Grêmio,GRE,284,4,6,3,0,0
92981,Ronaldo da Silva Souza Guerrero,Ronaldo,Meia,mei,Internacional,INT,285,4,6,3.83,8,2.49
92182,José Carlos Ferreira Júnior,Juninho,Zagueiro,zag,Internacional,INT,285,3,6,4.57,5,1.6
101960,Vitor Hugo Naum dos Santos,Vitinho,Atacante,ata,Internacional,INT,285,5,7,9.03,20,4.83
130889,Riquelme Freitas dos Santos,Riquelme,Meia,mei,Grêmio,GRE,284,4,6,2.42,2,-1.45
107989,Johan Stiven Carbonero Balanta,Carbonero,Atacante,ata,Internacional,INT,285,5,7,9.14,20,5.27
106202,Bruno Gomes da Silva Clevelário,Bruno Gomes,Meia,mei,Internacional,INT,285,4,7,6.99,21,3.49
142004,Francis Amuzu,Amuzu,Atacante,ata,Grêmio,GRE,284,5,7,7.4,17,4.09
115479,Paulo César Pezzolano Suárez,Paulo Pezzolano,Técnico,tec,Internacional,INT,285,6,7,7.74,21,4.74
86711,Richard Cândido Coelho,Richard,Meia,mei,Internacional,INT,285,4,6,4,0,0
111683,Anthoni Spier Souza,Anthoni,Goleiro,gol,Internacional,INT,285,1,6,3.91,9,2.55
110510,Braian Nahuel Aguirre,Aguirre,Lateral,lat,Internacional,INT,285,2,6,5.56,14,3.53
68872,Marcelo Lomba do Nascimento,Marcelo Lomba,Goleiro,gol,Palmeiras,PAL,275,1,6,7.08,1,8.9
89637,Thiago Maia Alencar,Thiago Maia,Meia,mei,Internacional,INT,285,4,5,3.6,10,0.92
71684,Gustavo Raúl Gómez Portillo,Gustavo Gómez,Zagueiro,zag,Palmeiras,PAL,275,3,5,10.56,19,4.71
88136,Ivan Quaresma da Silva,Ivan,Goleiro,gol,Remo,REM,364,1,6,7.58,1,10.2
71631,Weverton Pereira da Silva,Weverton,Goleiro,gol,Grêmio,GRE,284,1,7,7.67,17,4.89
123744,Alan Jesús Rodríguez Guaglianoni,Alan Rodríguez,Meia,mei,Internacional,INT,285,4,6,3.27,7,0.58
93790,Marlon Rodrigues Freitas,Marlon Freitas,Meia,mei,Palmeiras,PAL,275,4,7,5.48,20,2.65
92811,Bruno Rafael Rodrigues do Nascimento,Bruno Rodrigues,Atacante,ata,Cruzeiro,CRU,283,5,7,2.81,13,1.49
102130,Joaquín Piquerez Moreira,Piquerez,Lateral,lat,Palmeiras,PAL,275,2,7,12.48,9,6.86
143488,Raykkonen Pereira Soares,Raykkonen,Atacante,ata,Internacional,INT,285,5,6,2.63,1,0.5
111466,Victor Gabriel da Conceição Ribeiro,Victor Gabriel,Zagueiro,zag,Internacional,INT,285,3,6,3.51,16,2.16
105647,Maurício Magalhães Prado,Maurício,Meia,mei,Palmeiras,PAL,275,4,7,7.76,18,3.93
110506,Abel Fernando Moreira Ferreira,Abel Ferreira,Técnico,tec,Palmeiras,PAL,275,6,7,12.52,21,6.63
137618,Clayton Sampaio Pereira,Clayton Sampaio,Zagueiro,zag,Internacional,INT,285,3,6,2.63,0,-1
104084,Carlos Miguel dos Santos Pereira,Carlos Miguel,Goleiro,gol,Palmeiras,PAL,275,1,7,8.93,20,5.07
84674,Lucas Evangelista Santana de Oliveira,Lucas Evangelista,Meia,mei,Palmeiras,PAL,275,4,6,3.94,19,1.09
69783,Danilo Luiz da Silva,Danilo,Zagueiro,zag,Flamengo,FLA,262,3,6,5.3,6,1.4
128431,João Victor Machado Cruz,João Cruz,Meia,mei,Athlético-PR,CAP,293,4,2,4.87,14,2.8
91908,Cristian David Pavón,Pavón,Atacante,ata,Grêmio,GRE,284,5,2,6.11,17,3.8
141451,Allan Andrade Elias,Allan,Meia,mei,Palmeiras,PAL,275,4,6,12.61,18,6.06
113103,José Manuel Alberto López,Flaco López,Atacante,ata,Palmeiras,PAL,275,5,7,13.4,18,6.49
72279,Carlos Eduardo Lecciolle Thomazella,Thomazella,Goleiro,gol,Mirassol,MIR,2305,1,6,1.93,1,0.3
105175,Khellven Douglas Silva Oliveira,Khellven,Lateral,lat,Palmeiras,PAL,275,2,5,5.69,15,2.9
104085,Bruno de Lara Fuchs,Bruno Fuchs,Zagueiro,zag,Palmeiras,PAL,275,3,7,8.5,7,4.21
111832,Jefté Vital da Silva Dias,Jefté,Lateral,lat,Palmeiras,PAL,275,2,5,4.16,7,2.47
108683,Emiliano Martínez Toranza,Emiliano Martínez,Meia,mei,Palmeiras,PAL,275,4,6,4.09,9,2.02
124526,Agustín Giay,Giay,Lateral,lat,Palmeiras,PAL,275,2,6,7.01,16,4.62
112863,Ramón Sosa Acosta,Ramón Sosa,Atacante,ata,Palmeiras,PAL,275,5,7,7.06,17,3.6
79066,Alex Roberto Santana Rafael,Alex Muralha,Goleiro,gol,Mirassol,MIR,2305,1,2,2.64,0,-1
97460,João Victor Carroll Santana - Caroll,João Victor,Zagueiro,zag,Mirassol,MIR,2305,3,7,6.15,18,2.58
133679,Luis Gustavo Roncholeta Benedetti - Luiz,Benedetti,Zagueiro,zag,Palmeiras,PAL,275,3,6,5.42,2,4.85
73318,Daniel Fortunato Borges,Daniel Borges,Lateral,lat,Mirassol,MIR,2305,2,6,5.75,5,4.04
104027,Rafael Silva Guanaes,Rafael Guanaes,Técnico,tec,Mirassol,MIR,2305,6,7,7.44,18,4.24
136156,Larson Torna Ferreira dos Santos,Larson,Meia,mei,Palmeiras,PAL,275,4,6,2.1,4,0.48
98384,Luiz Henrique Soares Firmino,Negueba,Atacante,ata,Mirassol,MIR,2305,5,5,8.57,8,5.23
81005,André Luis Silva de Aguiar,André Luis,Atacante,ata,Mirassol,MIR,2305,5,2,3.24,10,1.13
71227,Maicon Pereira Roque,Maicon,Zagueiro,zag,Coritiba,CFC,294,3,6,4.14,13,2.08
97321,Alesson dos Santos Batista,Alesson,Atacante,ata,Mirassol,MIR,2305,5,7,9.29,16,5.13
97520,Shaylon Kallyson Cardozo - Cardoso,Shaylon,Meia,mei,Mirassol,MIR,2305,4,6,3.95,14,1.83
83257,Gabriel Barbosa Almeida,Gabriel,Atacante,ata,Santos,SAN,277,5,7,8.68,12,4.79
104204,Edson Guilherme Mendes dos Santos,Edson Carioca,Atacante,ata,Mirassol,MIR,2305,5,6,4.58,12,2.34
105903,José Aldo Soares de Oliveira Filho,Aldo Filho,Meia,mei,Mirassol,MIR,2305,4,5,3.8,15,2.09
87742,Antônio Francisco Moura Neto,Neto Moura,Meia,mei,Mirassol,MIR,2305,4,2,3.31,11,1.56
82775,Lucas Ramon Batista Silva,Lucas Ramon,Lateral,lat,São Paulo,SAO,276,2,7,10.42,14,5.6
91866,José Ivaldo Almeida Silva,Zé Ivaldo,Zagueiro,zag,Remo,REM,364,3,3,5.48,7,2.47
108469,Adonis Uriel Frías,Adonis Frías,Zagueiro,zag,Santos,SAN,277,3,7,5.66,7,3.59
77777,João Felipe Schmidt Urbano,João Schmidt,Meia,mei,Santos,SAN,277,4,6,4.61,9,1.52
101708,Felipe Jonatan Rocha Andrade,Felipe Jonatan,Lateral,lat,Coritiba,CFC,294,2,6,4.78,14,2.57
78478,Willian Souza Arão da Silva,Willian Arão,Meia,mei,Santos,SAN,277,4,7,6.31,13,3.07
117403,Renato Marques de Oliveira Júnior,Renato Marques,Atacante,ata,Coritiba,CFC,294,5,6,2.73,7,0.74
87470,Thaciano Mickael da Silva,Thaciano,Meia,mei,Santos,SAN,277,4,6,6.41,11,2.82
102256,Benjamín Rollheiser,Rollheiser,Meia,mei,Santos,SAN,277,4,7,5.48,14,2.59
102975,Gonzalo Daniel Escobar,Escobar,Lateral,lat,Santos,SAN,277,2,7,10.17,13,6.31
95466,Igor Vinícius de Souza,Igor Vinícius,Lateral,lat,Santos,SAN,277,2,2,9.33,13,5.82
141754,Gabriel Morais Silva Bontempo,Gabriel Bontempo,Meia,mei,Santos,SAN,277,4,7,5.62,16,3.68
81150,Mayke Rocha de Oliveira,Mayke,Lateral,lat,Santos,SAN,277,2,6,5.16,3,2.33
118775,Lautaro Ariel Díaz,Lautaro Díaz,Atacante,ata,Santos,SAN,277,5,6,5.26,8,2.28
84847,Luan Peres Petroni,Luan Peres,Zagueiro,zag,Santos,SAN,277,3,6,4.07,14,1.99
113690,Diógenes Vinícius da Silva,Diógenes,Goleiro,gol,Santos,SAN,277,1,6,5,2,5.55
142867,Robson de Souza Júnior,Robinho Jr.,Atacante,ata,Santos,SAN,277,5,6,2.76,4,0.62
81845,Alisson Euler de Freitas Castro,Alisson,Meia,mei,Fluminense,FLU,266,4,6,3.52,8,0.96
77656,Cédric Ricardo Alves Soares,Cédric Soares,Lateral,lat,São Paulo,SAO,276,2,6,3.73,8,0.94
70164,Lucas Rodrigues Moura da Silva,Lucas Moura,Meia,mei,São Paulo,SAO,276,4,5,7.5,8,2.32
89840,Jonathan Calleri,Calleri,Atacante,ata,São Paulo,SAO,276,5,7,12.79,18,5.91
101290,Aldemir dos Santos Ferreira,Ferreira,Atacante,ata,São Paulo,SAO,276,5,6,6.69,15,3.88
85403,Daniel de Oliveira Sertanejo,Danielzinho,Meia,mei,São Paulo,SAO,276,4,7,6.73,18,2.76
141868,Vinicius Rodrigues Lira,Vini Lira,Lateral,lat,Santos,SAN,277,2,5,3.79,4,2.42
91573,Robert Abel Arboleda Escobar,Arboleda,Zagueiro,zag,São Paulo,SAO,276,3,7,9.8,8,4.47
63008,Rafael Toloi,Rafael Tolói,Zagueiro,zag,São Paulo,SAO,276,3,5,6.92,6,4.1
80570,Wendell Nascimento Borges,Wendell,Lateral,lat,São Paulo,SAO,276,2,7,8.29,14,4.17
104075,José Sabino Chagas Monteiro,Sabino,Zagueiro,zag,São Paulo,SAO,276,3,6,6.86,16,3.89
105300,Nahuel Adolfo Ferraresi Hernández,Ferraresi,Zagueiro,zag,Botafogo,BOT,263,3,7,6.17,15,2.59
106028,Carlos Miguel Coronel,Coronel,Goleiro,gol,São Paulo,SAO,276,1,6,5,0,0
108588,Gonzalo Andrés Tapia Dubournais,Tapia,Atacante,ata,São Paulo,SAO,276,5,6,4.06,11,1.46
106294,Marcos Antônio Silva Santos,Marcos Antônio,Meia,mei,São Paulo,SAO,276,4,7,6.38,14,2.64
71123,Thiago Henrique Mendes Ribeiro,Thiago Mendes,Meia,mei,Vasco,VAS,267,4,7,7.83,16,4.39
113359,Pablo Gonçalves Maia Fortunato,Pablo Maia,Meia,mei,São Paulo,SAO,276,4,7,4.19,12,1.38
107873,Damián Josué Bobadilla Benítez,Bobadilla,Meia,mei,São Paulo,SAO,276,4,6,8.22,15,4.12
131617,André Oliveira e Silva,André Silva,Atacante,ata,São Paulo,SAO,276,5,6,3.48,12,0.32
72391,Fernando Diniz Silva,Fernando Diniz,Técnico,tec,Corinthians,COR,264,6,7,9.16,14,5.58
140542,Ryan Francisco Rodrigues dos Santos Silva,Ryan Francisco,Atacante,ata,São Paulo,SAO,276,5,6,5,0,0
141611,Maik Gomes Viegas,Maik,Lateral,lat,São Paulo,SAO,276,2,6,5.52,5,3.48
118563,Rodrigo Huendra Almeida Mendonça,Rodriguinho,Meia,mei,Bragantino,RBB,280,4,6,6.12,10,3.41
93716,Paulo Henrique de Oliveira Alves,Paulo Henrique,Lateral,lat,Vasco,VAS,267,2,2,7.25,12,2.94
117818,Young Navarro Moraes,Young,Goleiro,gol,São Paulo,SAO,276,1,6,3,0,0
86410,Victor Luis Chuab Zamblauskas,Victor Luis,Lateral,lat,Mirassol,MIR,2305,2,6,3.65,7,1.2
82628,Guilherme de Jesus da Silva,Tinga,Lateral,lat,Coritiba,CFC,294,2,7,6.25,14,3.72
99213,José Luis Rodríguez Bebanz,Puma Rodríguez,Lateral,lat,Vasco,VAS,267,2,2,7.99,13,5.15
90309,David Corrêa da Fonseca,David,Atacante,ata,Vasco,VAS,267,5,6,4.17,16,2.19
116706,Carlos Andrés Gómez Hinestroza,Andrés Gómez,Atacante,ata,Vasco,VAS,267,5,7,13.56,17,7.66
81091,Jair Rodrigues Júnior,Jair,Meia,mei,Vasco,VAS,267,4,6,6.65,1,3
105584,Lucas Piton Crivellaro,Lucas Piton,Lateral,lat,Vasco,VAS,267,2,6,4.96,14,2
111682,Adson Ferreira Soares,Adson,Meia,mei,Vasco,VAS,267,4,2,6.36,9,3.51
86686,Danilo das Neves Pinheiro,Tchê Tchê,Meia,mei,Vasco,VAS,267,4,2,3.87,13,1.68
117330,Robert Renan Alves Barbosa,Robert Renan,Zagueiro,zag,Vasco,VAS,267,3,7,5.82,19,2.35
90703,Matheus Martins Fogaça de Paulo,Matheuzinho,Meia,mei,Vitória,VIT,287,4,2,5.9,17,3.33
141609,Lucca Marques Alencar,Lucca,Atacante,ata,São Paulo,SAO,276,5,6,2.05,4,0.23
97095,Carlos Eccehomo Cuesta Figueroa,Carlos Cuesta,Zagueiro,zag,Vasco,VAS,267,3,7,4.96,9,1.64
90588,Caique de Jesus Gonçalves,Caíque,Meia,mei,Vitória,VIT,287,4,7,5.38,16,2.56
92180,Jair Ventura,Jair Ventura,Técnico,tec,Vitória,VIT,287,6,7,8.15,18,5.16
101597,Ramon Ramos Lima,Ramon,Lateral,lat,Vitória,VIT,287,2,7,7.72,15,4.84
99440,Gabriel Baralhas dos Santos,Baralhas,Meia,mei,Vitória,VIT,287,4,7,9.25,15,5.24
95936,Daniel Cerântula Fuzato,Daniel Fuzato,Goleiro,gol,Vasco,VAS,267,1,6,2,0,0
118752,Mateus Carvalho dos Santos,Mateus Carvalho,Meia,mei,Vasco,VAS,267,4,5,4,0,0
104118,Lucas Willians Assis Arcanjo,Lucas Arcanjo,Goleiro,gol,Vitória,VIT,287,1,7,8.78,15,5.66
116461,Jamerson Santos de Jesus,Jamerson,Lateral,lat,Vitória,VIT,287,2,2,5.78,8,3.69
122485,Cauan Lucas Barros da Luz,Barros,Meia,mei,Vasco,VAS,267,4,7,8.86,16,4.81
90031,John Stiven Mendoza Valencia,Mendoza,Atacante,ata,Athlético-PR,CAP,293,5,7,7.66,19,4.45
80129,Jadson Alves dos Santos,Jadson,Meia,mei,Athlético-PR,CAP,293,4,7,5.36,14,3.06
42222,Osvaldo Lourenço Filho,Osvaldo,Atacante,ata,Vitória,VIT,287,5,6,4.07,2,0.4
96793,Cleidson Andrade de Souza Silva,Camutanga,Zagueiro,zag,Vitória,VIT,287,3,5,6.71,7,3.95
111879,Mateus da Silva Duarte,Mateus Silva,Lateral,lat,Vitória,VIT,287,2,6,4.95,2,4.85
142279,Nuno Gonçalo Rocha Moreira,Nuno Moreira,Meia,mei,Vasco,VAS,267,4,3,4.77,16,2.07
92273,Odair Hellmann,Odair Hellmann,Técnico,tec,Athlético-PR,CAP,293,6,7,9.12,19,5.76
97645,Thiago Couto Wenceslau,Thiago Couto,Goleiro,gol,Vitória,VIT,287,1,6,3,0,0
104330,Eduardo Marcelo Rodrigues Nunes,Dudu,Meia,mei,Vitória,VIT,287,4,5,5.01,2,3.95
92696,Renato Kayzer de Souza,Renato Kayzer,Atacante,ata,Vitória,VIT,287,5,6,6.63,12,3.27
107985,Carlos Terán Díaz,Terán,Zagueiro,zag,Athlético-PR,CAP,293,3,2,6.98,13,4.09
110668,Lucas Ángel Esquivel,Esquivel,Lateral,lat,Athlético-PR,CAP,293,2,2,7.9,14,4.88
130620,Edenílson Santos Nascimento Filho,Edenílson,Meia,mei,Vitória,VIT,287,4,6,3.28,8,1.74
145387,Rúben Ismael Valente Ramos,Rúben Ismael,Meia,mei,Vitória,VIT,287,4,5,4,0,0
115266,Renan Rodrigues Fonseca Viana,Renan Viana,Atacante,ata,Athlético-PR,CAP,293,5,6,2,0,0
123869,Juan Felipe Aguirre Tabares,Aguirre,Zagueiro,zag,Athlético-PR,CAP,293,3,7,6.07,16,3.6
85626,Leonardo Pinheiro da Conceição,Léo,Zagueiro,zag,Athlético-PR,CAP,293,3,6,6.77,2,4.9
120433,Leonardo Derik Dias Gonçalves,Léo Derik,Lateral,lat,Athlético-PR,CAP,293,2,6,5.81,9,3.65
110698,Mycael Pontes Moreira,Mycael,Goleiro,gol,Athlético-PR,CAP,293,1,7,4.6,0,-1
123101,Leonardo Caetano Silva,Leozinho,Atacante,ata,Athlético-PR,CAP,293,5,7,5.84,8,6.05
112017,Antonio Feliphe Costa Silva,Felipinho,Meia,mei,Athlético-PR,CAP,293,4,6,5.57,7,3.17
113113,Gastón Américo Benavídez,Benavídez,Lateral,lat,Athlético-PR,CAP,293,2,2,7.39,15,4.59
125746,Eduardo Kogitzki Anastacio,Dudu,Meia,mei,Athlético-PR,CAP,293,4,6,2.36,12,1.81
105518,Renan Peixoto Nepomuceno,Renan Peixoto,Atacante,ata,Athlético-PR,CAP,293,5,6,2.73,7,0.9
122316,João Vitor Vigolo Gomes,Batata,Lateral,lat,Athlético-PR,CAP,293,2,6,1,0,0
143193,Kevin Stiven Viveros Rodallega,Viveros,Atacante,ata,Athlético-PR,CAP,293,5,7,12.08,18,8.26
122439,Isaac Rodrigues de Lima,Isaac,Atacante,ata,Athlético-PR,CAP,293,5,6,1.66,3,0.4
130842,Matheus Soares Rocha,Matheus Soares,Goleiro,gol,Athlético-PR,CAP,293,1,6,1,0,0
146374,Gilberto Junior Leite dos Santos,Gilberto Junior,Lateral,lat,Athlético-PR,CAP,293,2,6,6.14,6,4.62
131832,Juan Camilo Portilla Orozco,Portilla,Meia,mei,Athlético-PR,CAP,293,4,6,2.87,15,1.17
84339,Bruno Ferreira Melo,Bruno Melo,Lateral,lat,Coritiba,CFC,294,2,7,5.54,19,3.56
145609,Élan Joshep Ricardo Ochoa,Élan Ricardo,Meia,mei,Athlético-PR,CAP,293,4,6,3,0,0
90302,Pedro Rocha Neves,Pedro Rocha,Atacante,ata,Coritiba,CFC,294,5,7,6.59,20,3.56
125926,Bruno Zapelli,Zapelli,Meia,mei,Athlético-PR,CAP,293,4,6,4.23,13,1.37
127970,Felipe Chiqueti Bandeira,Felipe Chiqueti,Meia,mei,Athlético-PR,CAP,293,4,6,2.07,7,1.35
63354,Rodrigo Modesto da Silva Moledo,Rodrigo Moledo,Zagueiro,zag,Coritiba,CFC,294,3,6,7.4,2,7.75
128427,Alejandro García Castillo,Alejandro García,Meia,mei,Athlético-PR,CAP,293,4,6,4,0,0
84626,Josué Filipe Soares Pesqueira,Josué,Meia,mei,Coritiba,CFC,294,4,7,6.23,20,4.14
143532,Carlos Eduardo Souza de Barros,Carlos Eduardo,Goleiro,gol,Athlético-PR,CAP,293,1,6,1,0,0
104811,Sebastián Gómez Londoño,Sebastián Gómez,Meia,mei,Coritiba,CFC,294,4,7,4.26,17,2.57
115141,Lucas de Freitas Molarinho Chagas,Lucas Freitas,Zagueiro,zag,Vasco,VAS,267,3,6,4.77,2,2.5
110708,Pedro Felipe de Faria Rangel,Pedro Rangel,Goleiro,gol,Coritiba,CFC,294,1,7,7.48,17,4.67
97878,Jacy Maranhão Oliveira,Jacy,Zagueiro,zag,Coritiba,CFC,294,3,7,5.24,18,4.03
126977,Fernando Seabra,Fernando Seabra,Técnico,tec,Coritiba,CFC,294,6,7,7.66,21,5.08
84428,Fernando Pereira do Nascimento,Fernando Sobral,Meia,mei,Coritiba,CFC,294,4,6,4.34,3,1
90917,Carlos Eduardo Ferreira de Souza,Carlos Eduardo,Atacante,ata,Mirassol,MIR,2305,5,7,4.97,12,3.06
125803,Pedro Luccas Morisco da Silva,Pedro Morisco,Goleiro,gol,Coritiba,CFC,294,1,6,8.22,5,4.84
123648,Lucas Ronier Vieira Pires,Lucas Ronier,Atacante,ata,Coritiba,CFC,294,5,7,10.77,18,6.7
109127,Tiago Cóser,Tiago Cóser,Zagueiro,zag,Coritiba,CFC,294,3,7,3.33,18,2.35
112576,Vinicius Romualdo dos Santos,Vini Paulista,Meia,mei,Coritiba,CFC,294,4,2,3.68,20,2.32
117930,Joaquín Lavega Colzada,Lavega,Atacante,ata,Coritiba,CFC,294,5,6,5.03,19,3.3
124358,João Vitor da Silva Almeida,João Almeida,Lateral,lat,Coritiba,CFC,294,2,6,0.92,1,0
97795,Marcelo Rodrigues Souza,Marcelinho,Lateral,lat,Remo,REM,364,2,7,5.98,18,5.1
124834,Ruan Lucas de Assis,Ruan Assis,Atacante,ata,Coritiba,CFC,294,5,6,1,0,0
83074,Ygor Vinhas Oliveira Lima,Ygor Vinhas,Goleiro,gol,Remo,REM,364,1,6,3,0,0
82730,Marcelo Rangel da Rosa,Marcelo Rangel,Goleiro,gol,Remo,REM,364,1,7,5.77,20,4.15
141337,Lucas Taverna,Lucas Taverna,Lateral,lat,Coritiba,CFC,294,2,6,2.58,3,2.1
101405,Wallisson Luiz Alves Máximo,Wallisson,Meia,mei,Mirassol,MIR,2305,4,6,4.36,12,2.33
104257,João Lucas de Almeida Carvalho,João Lucas,Lateral,lat,Remo,REM,364,2,6,4.59,6,2.82
131279,Thiago Azaf Siqueira Soares,Thiago Azaf,Atacante,ata,Coritiba,CFC,294,5,6,1,0,0
98224,Jaderson Flores dos Reis,Jáderson,Meia,mei,Remo,REM,364,4,6,2.64,10,0.97
102911,José Ricardo Araújo Fernandes,Zé Ricardo,Meia,mei,Remo,REM,364,4,7,4.59,19,2.63
130283,Matheus Dalsasso Dias,Matheus Dias,Meia,mei,Coritiba,CFC,294,4,6,1,0,0
115840,João Victor Silva Benassi,Benassi,Goleiro,gol,Coritiba,CFC,294,1,6,1,0,0
141385,João Victor Ferreira da Silva,João Victor,Goleiro,gol,Remo,REM,364,1,6,1,0,0
143455,Darilson Gama Amador,PH Gama,Meia,mei,Remo,REM,364,4,6,2,0,0
145782,Cristian Marcelo González Tassano,Tassano,Zagueiro,zag,Remo,REM,364,3,6,3,0,0
68822,Rafael de Carvalho Santos,Rafael Santos,Goleiro,gol,Chapecoense,CHA,315,1,6,4.94,4,3.75
107700,Eduardo de Queiroz Melo,Eduardo Melo,Atacante,ata,Remo,REM,364,5,6,2.13,1,1.4
71043,Leonardo da Silva Vieira,Léo Vieira,Goleiro,gol,Bahia,BAH,265,1,5,6.82,16,5.02
83048,Rafael Thyere de Albuquerque Marques,Rafael Thyere,Zagueiro,zag,Chapecoense,CHA,315,3,6,2.75,3,-0.1
141386,Marcos Alexandre Ferreira Campos Filho,Marcos Alexandre,Goleiro,gol,Remo,REM,364,1,6,1,0,0
95332,Márcio Antônio de Sousa Júnior,Marcinho,Atacante,ata,Chapecoense,CHA,315,5,7,5.15,18,3.28
95620,Bruno Leonardo dos Santos Covas,Bruno Leonardo,Zagueiro,zag,Chapecoense,CHA,315,3,7,2.91,15,1.34
88293,Altemir Cordeiro Pessôa Neto,Neto Pessoa,Atacante,ata,Chapecoense,CHA,315,5,6,4.74,9,3.49
97432,Victor Henrique Carvalho Caetano,Victor Caetano,Zagueiro,zag,Chapecoense,CHA,315,3,5,3.19,8,1.6
107516,Sebastião Ênio Santos de Almeida,Ênio,Atacante,ata,Chapecoense,CHA,315,5,7,5.08,11,3.12
97969,Marcos Vinícius da Silva Santos,Marcos Vinícius,Lateral,lat,Chapecoense,CHA,315,2,6,2.78,9,1.48
68938,Giovanni Augusto Oliveira Cardoso,Giovanni Augusto,Meia,mei,Chapecoense,CHA,315,4,6,4.26,12,1.85
104519,Camilo Reijers de Oliveira,Camilo,Meia,mei,Chapecoense,CHA,315,4,7,5.44,16,3.28
101393,Eduardo Vinícius Domachowski,Eduardo Doma,Zagueiro,zag,Chapecoense,CHA,315,3,7,4.09,17,2.39
104470,Everton Souza da Cruz,Everton,Lateral,lat,Chapecoense,CHA,315,2,6,4.1,15,2.01
111279,Gianluca Piola Minozzo,Mancha,Lateral,lat,Chapecoense,CHA,315,2,6,3,0,0
107453,João Paulo Silveira dos Santos,João Paulo,Zagueiro,zag,Chapecoense,CHA,315,3,5,4.8,6,3.3
109336,Rafael dos Santos Carvalheira Natividade,Rafael Carvalheira,Meia,mei,Chapecoense,CHA,315,4,5,5.7,14,2.72
102906,Anderson Silva da Paixão,Anderson,Goleiro,gol,Chapecoense,CHA,315,1,2,5.87,6,3.45
97900,Vitor Eduardo da Silva Matos,Vitão,Zagueiro,zag,Flamengo,FLA,262,3,7,6.62,9,2.37
130843,Arthur dos Santos Barbosa Dias,Arthur Dias,Zagueiro,zag,Athlético-PR,CAP,293,3,7,5.99,17,3.53
89837,Luciano Federico Acosta,Lucho Acosta,Meia,mei,Fluminense,FLU,266,4,7,10.97,16,5.32
68708,Carlos Eduardo de Oliveira Alves,Eduardo,Meia,mei,Mirassol,MIR,2305,4,7,5.5,13,2.45
110426,Alexandro Ezequiel Bernabei,Bernabei,Lateral,lat,Internacional,INT,285,2,7,9.77,18,6
121870,Gustavo Talles da Silva,Gustavo Talles,Lateral,lat,Chapecoense,CHA,315,2,6,2,0,0
116066,Rubens Tadeu Hartmann Ricoldi,Rubens,Atacante,ata,Chapecoense,CHA,315,5,6,2.77,8,1.58
130414,Robert dos Santos Conceição,Robert,Meia,mei,Chapecoense,CHA,315,4,5,3.51,1,3
99552,Agustín Daniel Rossi,Rossi,Goleiro,gol,Flamengo,FLA,262,1,7,8.68,19,4.9
78850,Reinaldo Manoel da Silva,Reinaldo,Lateral,lat,Mirassol,MIR,2305,2,7,8.75,15,2.71
89274,Andreas Hugo Hoelgebaum Pereira,Andreas Pereira,Meia,mei,Palmeiras,PAL,275,4,7,12.81,20,5.05
140438,David Antunes da Silva,David,Meia,mei,Chapecoense,CHA,315,4,7,1.4,6,0.97
100652,Yuri Alberto Monteiro da Silva,Yuri Alberto,Atacante,ata,Corinthians,COR,264,5,5,10.58,17,4.1
39148,Givanildo Vieira de Souza,Hulk,Atacante,ata,Fluminense,FLU,266,5,7,11.6,14,4.86
130806,Kauan Faria Gomes,Kauan,Zagueiro,zag,Chapecoense,CHA,315,3,6,1,0,0
126471,Álvaro Martín Barreal,Barreal,Meia,mei,Santos,SAN,277,4,7,11.12,15,4.79
122781,Gustavo Rubén Caballero González,Caballero,Atacante,ata,Santos,SAN,277,5,6,4.46,2,2.3
